question_id,question,image,option_1,option_2,option_3,option_4,answer,correct_option_text,explanation,difficulty,topic,question_type,key_terms
AIDA3_142,수면에서 운동제어능력상실(LMC)을 겪는 다이버를 구조할 때 가장 먼저 해야 할 행동은?,,즉시 뺨을 때려 정신을 차리게 한다.,기도가 물에 잠기지 않도록 확보하고 마스크를 벗긴다.,심폐소생술(CPR)을 시작한다.,물 밖으로 즉시 끌어올린다.,2,기도가 물에 잠기지 않도록 확보하고 마스크를 벗긴다.,"LMC 상태의 다이버는 기도를 유지하지 못할 수 있으므로, 즉시 기도를 확보하고 마스크를 제거하여 호흡을 돕고 안정을 취하게 해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",medium,Safety,multiple_choice,lmc_rescue
AIDA3_143,수중에서 의식상실(Blackout)이 발생한 다이버를 구조할 때 '구조 호흡'은 언제 실시해야 하는가?,,수중에 있는 동안 즉시 실시한다.,수면으로 상승하는 도중에 실시한다.,수면에 도착하여 기도를 확보한 후 즉시 실시한다.,육지로 완전히 이동한 후에 실시한다.,3,수면에 도착하여 기도를 확보한 후 즉시 실시한다.,"물속에서는 호흡을 불어넣을 수 없으므로, 다이버를 수면으로 데리고 올라와 기도를 확보한 후 구조 호흡(BTT 등)을 실시해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",easy,Safety,multiple_choice,bo_rescue
AIDA3_144,O2(산소) 훈련 테이블의 구성 원리로 올바른 것은?,,휴식 시간을 점차 줄여나간다.,숨 참기 시간을 점차 늘려나간다.,수심을 점차 깊게 탄다.,휴식 시간과 숨 참기 시간을 모두 줄인다.,2,숨 참기 시간을 점차 늘려나간다.,"O2 테이블은 신체가 낮은 산소 농도에 적응하도록 설계되었으며, 휴식 시간은 고정하고 숨 참기 시간을 점진적으로 늘리는 방식이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.74)",medium,Training,multiple_choice,o2_tables
AIDA3_145,AIDA3 과정 규정에 따르면 '랜야드(Lanyard)' 착용이 의무화되는 최소 수심 기준은?,,10m 이상,15m 이상,20m 이상,30m 이상,3,20m 이상,"AIDA 안전 규정에 따라 수심 20m보다 깊은 다이빙을 할 때는 랜야드 사용이 의무이다. (출처: AIDA level 3 Guidelines V3.0 (2018).pdf, p.5)",easy,Equipment,multiple_choice,lanyard_rule
AIDA3_146,프리다이빙 시 랜야드(Lanyard)를 사용하는 주된 목적은 무엇인가?,,부력을 조절하기 위해,하강 속도를 높이기 위해,다이버가 유도줄에서 멀어지는 것을 방지하고 사고 시 회수를 용이하게 하기 위해,버디와 서로 묶어두기 위해,3,다이버가 유도줄에서 멀어지는 것을 방지하고 사고 시 회수를 용이하게 하기 위해,"랜야드는 조류 등으로 인해 다이버가 유도줄을 놓치거나 잃어버리는 것을 방지하고, 비상시 다이버를 끌어올릴 수 있는 안전장치이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.54)",easy,Equipment,multiple_choice,lanyard_purpose
AIDA3_147,포유류잠수반응(MDR)을 강력하게 유발하는 3가지 주요 자극 요인이 아닌 것은?,,얼굴 침수 (차가운 물),숨 참기 (무호흡),주변 압력의 증가 (수심),심박수의 급격한 증가,4,심박수의 급격한 증가,"MDR을 유발하는 주요 트리거는 얼굴의 차가운 물 자극, 숨 참기(무호흡), 그리고 압력이다. 심박수 증가는 MDR의 결과(서맥)와 반대되는 현상이다. (출처: AIDA3 Korean Slides Set.pdf, p.86)",medium,MDR,multiple_choice,mdr_triggers
AIDA3_148,프리다이빙 직전 과도한 식사가 권장되지 않는 생리학적 이유는?,,소화 과정에 혈액이 집중되어 다이빙 반사(MDR) 효율을 떨어뜨리기 때문,체중이 증가하여 부력이 변하기 때문,복압이 낮아져 횡격막 수축이 어려워지기 때문,혈당이 급격히 떨어지기 때문,1,소화 과정에 혈액이 집중되어 다이빙 반사(MDR) 효율을 떨어뜨리기 때문,"식사 후에는 소화를 위해 혈액이 위장으로 몰리므로, 다이빙 시 필요한 뇌와 근육으로의 혈액 공급이나 혈액 이동(Blood Shift) 효율이 저하된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.67)",medium,Physiology,multiple_choice,digestion
AIDA3_149,흉곽 스트레칭(Thoracic Stretching)이 깊은 수심 다이빙에 주는 이점은?,,이퀄라이징을 더 세게 할 수 있게 해준다.,흉곽의 유연성을 높여 폐압착 부상을 예방하고 혈액 이동을 원활하게 한다.,심박수를 빠르게 높여준다.,체온 유지에 도움을 준다.,2,흉곽의 유연성을 높여 폐압착 부상을 예방하고 혈액 이동을 원활하게 한다.,"흉곽(갈비뼈)의 유연성은 깊은 수심의 압력을 견디고 폐가 안전하게 압축되도록 도와 기압성폐외상을 예방하는 핵심 요소이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.43)",medium,Training,multiple_choice,thoracic_stretching
AIDA3_150,프리다이빙 후 탈수 증상을 막기 위한 행동으로 가장 적절한 것은?,,다이빙 세션 중에는 물을 절대 마시지 않는다.,갈증을 느낄 때만 소량 섭취한다.,침수 이뇨 작용을 고려하여 평소보다 더 많은 물과 전해질 음료를 섭취한다.,카페인 음료를 섭취하여 이뇨 작용을 돕는다.,3,침수 이뇨 작용을 고려하여 평소보다 더 많은 물과 전해질 음료를 섭취한다.,"MDR로 인한 침수 이뇨는 체내 수분을 빠르게 배출시키므로, 다이빙 전후로 물과 전해질을 충분히 섭취하여 탈수를 예방해야 한다. (출처: AIDA3 Korean Slides Set.pdf, p.87)",easy,Safety,multiple_choice,hydration
AIDA3_151,다음 중 '기능적 잔기량(FRC) 다이빙' 훈련의 목적과 가장 거리가 먼 것은?,,깊은 수심에서의 폐 크기에 적응하기 위함,혈액 이동(Blood Shift) 적응 훈련,이퀄라이징 기술(Mouthfill 등) 연습,최대 산소 섭취량(VO2 max) 증대,4,최대 산소 섭취량(VO2 max) 증대,"FRC 다이빙(날숨 다이빙)은 얕은 수심에서 깊은 수심의 폐 압축 상태를 시뮬레이션하여 이퀄라이징과 흉곽 적응, 혈액 이동을 훈련하는 방법이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.75)",hard,Training,multiple_choice,frc_diving
AIDA3_152,AIDA3 이론 시험에서 통과하기 위한 최소 정답률(합격 점수) 기준은?,,60%,70%,75%,90%,3,75%,"AIDA3 과정을 이수하기 위해서는 최종 필기시험에서 75% 이상의 점수를 획득해야 한다. (출처: AIDA3 Korean ADVANCED Freediver Course Completion Form.pdf, p.1)",easy,Course_Standards,multiple_choice,exam_pass_score
AIDA3_153,자유하강(Free Fall)을 시작하기에 가장 이상적인 시점은 언제인가?,,입수 직후 바로 시작한다.,양성 부력이 강한 수심 5m 지점,중성부력을 지나 음성부력이 충분해져 핀차기 없이 하강 속도가 유지될 때,바닥에 도착하기 직전,3,중성부력을 지나 음성부력이 충분해져 핀차기 없이 하강 속도가 유지될 때,"자유하강은 중성부력 지점 아래에서 음성부력이 다이버를 끌어당길 때 시작하여 에너지 소비를 최소화해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.50)",medium,Freefall,multiple_choice,freefall_start
AIDA3_154,프리다이빙 중 마스크 압착(Mask Squeeze)을 예방하기 위한 방법은?,,코로 공기를 조금씩 불어넣어 마스크 내부 압력을 평형시킨다.,마스크를 꽉 조여 얼굴에 밀착시킨다.,하강 속도를 빠르게 하여 압착 시간을 줄인다.,입으로 공기를 내뱉는다.,1,코로 공기를 조금씩 불어넣어 마스크 내부 압력을 평형시킨다.,"하강하면서 마스크 내부의 공기 공간도 압축되므로, 코를 통해 공기를 불어넣어 압력평형을 해주어야 눈 주변의 모세혈관 파열 등을 막을 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.30)",easy,Barotrauma,multiple_choice,mask_squeeze
AIDA3_155,폐 스트레칭(Lung Stretching) 시 주의해야 할 사항으로 올바른 것은?,,통증이 느껴질 때까지 강하게 해야 효과가 있다.,빈속보다는 식사 직후에 하는 것이 좋다.,"부상을 방지하기 위해 천천히 부드럽게 수행하며, 어지러움을 느끼면 중단해야 한다.",숨을 멈춘 상태에서 반동을 주어 강하게 늘린다.,3,"부상을 방지하기 위해 천천히 부드럽게 수행하며, 어지러움을 느끼면 중단해야 한다.","폐 스트레칭은 무리하게 수행할 경우 폐 조직 손상이나 기절을 유발할 수 있으므로, 점진적이고 부드럽게 수행해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.77)",medium,Training,multiple_choice,stretching_safety
AIDA3_156,마우스필(Mouthfill)' 기술이 언급되는 맥락으로 적절한 것은?,,AIDA3 과정의 필수 이수 항목이다.,프렌젤 압력평형만으로 한계가 오는 깊은 수심(보통 30m 이상)을 위해 배우는 고급 기술이다.,초보자가 가장 먼저 배우는 압력평형 기술이다.,마스크 물빼기를 위한 기술이다.,2,프렌젤 압력평형만으로 한계가 오는 깊은 수심(보통 30m 이상)을 위해 배우는 고급 기술이다.,"마우스필은 잔기량(RV) 이하의 깊은 수심에서도 압력평형을 하기 위해 입안에 공기를 미리 채워두는 기술로, AIDA3 이후 단계에서 중요하게 다뤄진다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.23)",hard,Equalization,multiple_choice,mouthfill
AIDA3_157,"프리다이빙 버디 시스템에서 '일 대 일(One up, One down)' 원칙의 의미는?",,한 명이 다이빙하는 동안 다른 한 명은 반드시 수면에서 다이버를 지켜보며 구조 준비를 한다.,두 명이 동시에 하강하여 서로를 지켜본다.,한 명은 보트에 있고 한 명만 물에 들어간다.,강사 한 명이 학생 한 명만 가르친다.,1,한 명이 다이빙하는 동안 다른 한 명은 반드시 수면에서 다이버를 지켜보며 구조 준비를 한다.,"안전한 다이빙을 위해 버디는 항상 수면에서 다이버의 입수부터 출수, 회복 호흡까지 전 과정을 지켜봐야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",easy,Safety,multiple_choice,buddy_protocol
AIDA3_158,다이빙 후 발생할 수 있는 '감압병(DCS)'의 위험 요인이 아닌 것은?,,수면 휴식 시간을 짧게 갖는 것,하루에 깊은 다이빙을 여러 번 반복하는 것,다이빙 직후 비행기 탑승,충분한 수분 섭취와 긴 수면 휴식 시간,4,충분한 수분 섭취와 긴 수면 휴식 시간,"감압병 예방을 위해서는 충분한 수면 휴식(표면 휴식)과 수분 섭취가 필수적이다. 반대로 짧은 휴식과 잦은 다이빙은 위험 요인이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.62)",medium,Safety,multiple_choice,dcs_risk_factors
AIDA3_159,AIDA3 과정에서 권장하는 '좋은 핀차기(Finning)' 기술의 특징은?,,무릎을 많이 굽혀 물을 뒤로 찬다.,다리 폭을 좁게 하고 빠른 비트로 찬다.,고관절(엉덩이)을 이용하여 다리를 곧게 펴고 크고 부드럽게 찬다.,발목에 힘을 잔뜩 주고 찬다.,3,고관절(엉덩이)을 이용하여 다리를 곧게 펴고 크고 부드럽게 찬다.,"효율적인 핀차기는 무릎 굽힘을 최소화하고 엉덩이 근육을 사용하여 롱핀의 탄성을 최대로 활용하는 것이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.49)",medium,Technique,multiple_choice,finning
AIDA3_160,다이빙 중 '방향 감각 상실'이 발생했을 때 유도줄(Line)의 역할은?,,조류의 방향을 알려준다.,수면과 바닥의 위치를 알려주는 유일한 시각적/촉각적 기준이 된다.,물고기의 위치를 알려준다.,현재 수심을 알려준다.,2,수면과 바닥의 위치를 알려주는 유일한 시각적/촉각적 기준이 된다.,"시야가 흐리거나 방향 감각을 잃었을 때 유도줄은 수면으로 가는 길을 안내하는 생명선 역할을 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.54)",easy,Safety,multiple_choice,line_orientation
AIDA3_161,프리다이빙 호흡법 중 '회복 호흡(Recovery Breathing)'의 올바른 방법은?,,수면에 나오자마자 숨을 참는다.,빠르고 얕게 헐떡인다.,"수면에 나오자마자 먼저 강하게 내뱉고(Hook), 빠르고 깊게 들이마시기를 반복한다.",천천히 길게 내뱉으며 이완한다.,3,"수면에 나오자마자 먼저 강하게 내뱉고(Hook), 빠르고 깊게 들이마시기를 반복한다.","회복 호흡은 폐 속의 오래된 기체를 내보내고 신선한 산소를 빠르게 공급하여 저산소증을 예방하기 위해 능동적이고 강하게 수행해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.60)",medium,Technique,multiple_choice,recovery_breathing
AIDA3_162,AIDA3 개방 수역 세션에서 요구되는 CWT(수직 하강) 최소 수심 기준은?,,16m,20m,24m,30m,3,24m,"AIDA3 자격 취득을 위해서는 개방 수역에서 CWT 종목으로 최소 24m 이상의 수심을 도달해야 한다. (출처: AIDA3 Korean ADVANCED Freediver Course Completion Form.pdf, p.1)",medium,Course_Standards,multiple_choice,depth_requirement
AIDA3_163,중이 압력평형 실패 시 무리하게 하강하면 발생할 수 있는 부상은?,,고막 천공 또는 중이 출혈,역폐색,질소 마취,산소 중독,1,고막 천공 또는 중이 출혈,"압력평형이 되지 않은 상태로 계속 하강하면 고막이 안쪽으로 밀려 찢어지거나(천공), 중이 공간의 모세혈관이 터져 출혈이 발생한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.27)",easy,Barotrauma,multiple_choice,middle_ear_squeeze
AIDA3_164,프리다이빙 시 '경추(목) 자세'가 중요한 이유는?,,목을 펴고 정면을 보아야 기도가 확보되기 때문이다.,목을 과도하게 젖히면 경동맥을 압박하여 혈류를 방해하고 이퀄라이징을 어렵게 하기 때문이다.,목을 굽혀야 물의 저항을 줄일 수 있기 때문이다.,목 자세는 다이빙과 큰 관련이 없다.,2,목을 과도하게 젖히면 경동맥을 압박하여 혈류를 방해하고 이퀄라이징을 어렵게 하기 때문이다.,"하강 중 진행 방향(아래)을 보기 위해 고개를 젖히는(Head-up) 자세는 목 주변 근육을 긴장시키고 유스타키오관 개방을 방해하므로, 턱을 당기는(Head-neutral) 자세가 권장된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.25)",medium,Technique,multiple_choice,head_position
AIDA3_165,AIDA3 과정에서 배우는 '이퀄라이징 도구(Otovent 등)'의 활용 목적은?,,폐활량을 늘리기 위해,후두개(Epiglottis) 조절과 연구개(Soft Palate) 조절 훈련을 위해,숨 참기 시간을 늘리기 위해,입 주변 근육을 강화하기 위해,2,후두개(Epiglottis) 조절과 연구개(Soft Palate) 조절 훈련을 위해,"오토벤트와 같은 도구는 프렌젤 압력평형에 필수적인 연구개와 후두개 컨트롤을 지상에서 연습하고 확인하는 데 유용하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.24)",medium,Equalization,multiple_choice,training_tools
AIDA3_166,다음 중 다이빙 반사(MDR)에 속하지 않는 생리적 현상은?,,말초혈관수축(Peripheral Vasoconstriction),서맥(Bradycardia),과호흡(Hyperventilation),비장 수축(Spleen Contraction),3,과호흡(Hyperventilation),"과호흡은 인위적인 호흡법이며 MDR의 구성 요소가 아니다. MDR은 서맥, 말초혈관수축, 혈액 이동, 비장 수축 등을 포함한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.83)",easy,MDR,multiple_choice,mdr_components
AIDA3_167,총폐용량(TLC)'에서 '잔기량(RV)'을 뺀 나머지 공기의 양을 무엇이라 하는가?,,일회호흡량(TV),폐활량(VC),예비흡기량(IRV),기능적 잔기량(FRC),2,폐활량(VC),"폐활량(Vital Capacity)은 최대로 들이마신 후 최대로 내뱉을 수 있는 공기의 양으로, 총폐용량에서 잔기량을 뺀 값과 같다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.38)",medium,Lungs,multiple_choice,vital_capacity
AIDA3_168,차가운 물에서 다이빙할 때 보온 슈트(Wetsuit)를 입지 않으면 발생하는 문제는?,,MDR이 너무 강하게 온다.,체온 저하로 산소 소모량이 증가하고 떨림으로 인해 숨 참기가 힘들어진다.,부력이 너무 좋아져서 하강이 힘들다.,질소 마취가 빨리 온다.,2,체온 저하로 산소 소모량이 증가하고 떨림으로 인해 숨 참기가 힘들어진다.,"추위는 신진대사를 높여 열을 발생시키려 하므로 산소를 빠르게 소모하게 하며, 떨림(Shivering)은 근육 제어를 어렵게 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.68)",easy,Equipment,multiple_choice,cold_water
AIDA3_169,프리다이빙 시 '입수 시간(Dive Time)'을 미리 계획하고 알리는 이유는?,,누가 가장 오래 참는지 내기하기 위해,버디가 다이버의 안전 여부를 판단하고 구조 타이밍을 잡기 위해,로그북 작성을 쉽게 하기 위해,보트 출발 시간을 맞추기 위해,2,버디가 다이버의 안전 여부를 판단하고 구조 타이밍을 잡기 위해,"버디는 다이버가 약속된 시간이 지나도 올라오지 않으면 문제가 생겼음을 인지하고 즉시 구조 절차(세이프티 다이빙)에 들어갈 수 있어야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",medium,Safety,multiple_choice,dive_plan
AIDA3_170,AIDA3 과정의 STA(스태틱 앱니어) 최소 이수 기준 시간은?,,2분 00초,2분 30초,2분 45초,3분 30초,3,2분 45초,"AIDA3 자격을 얻기 위해서는 스태틱(STA) 종목에서 최소 2분 45초 이상 숨을 참아야 한다. (출처: AIDA3 Korean ADVANCED Freediver Course Completion Form.pdf, p.1)",easy,Course_Standards,multiple_choice,sta_requirement
AIDA3_171,보일의 법칙(Boyle's Law)에 따라 수심 10m(2 bar)에서 기체의 부피는 수면(1 bar) 대비 어떻게 변하는가?,,변하지 않는다.,1/2로 줄어든다.,1/3로 줄어든다.,1/4로 줄어든다.,2,1/2로 줄어든다.,"보일의 법칙에 의해 압력이 2배가 되면 기체의 부피는 1/2로 줄어든다. 이는 폐 용적 변화와 압력평형의 필요성을 설명한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.35)",easy,Physics,multiple_choice,boyles_law
AIDA3_172,달리기와 같은 육상 운동 후 생성되는 '젖산(Lactic Acid)'이 프리다이빙에 미치는 영향으로 가장 적절한 설명은?,,다이빙 전 젖산 축적은 다이빙 능력을 저하시키므로 격렬한 운동 후에는 충분한 휴식이 필요하다.,젖산은 산소 운반을 돕는 역할을 한다.,젖산이 많으면 이퀄라이징이 잘 된다.,프리다이빙 중에는 젖산이 전혀 생성되지 않는다.,1,다이빙 전 젖산 축적은 다이빙 능력을 저하시키므로 격렬한 운동 후에는 충분한 휴식이 필요하다.,"무산소 운동의 부산물인 젖산은 근육 피로를 유발하고 숨 참기 능력을 떨어뜨리므로, 다이빙 직전의 격렬한 유산소/무산소 운동은 피해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.67)",medium,Physiology,multiple_choice,lactic_acid
AIDA3_173,수중 구조 상황에서 구조자가 익수자를 수면으로 끌어올릴 때 가장 주의해야 할 사항은?,,"자신의 안전을 최우선으로 하며, 하강 중이던 속도를 늦추지 않고 그대로 유지한다.",익수자의 마스크를 수중에서 벗긴다.,익수자의 기도가 닫히지 않도록 턱을 들어 올리는 등 기도를 확보하며 상승한다.,공기를 나누어 마신다.,3,익수자의 기도가 닫히지 않도록 턱을 들어 올리는 등 기도를 확보하며 상승한다.,"의식이 없는 다이버는 목에 힘이 없어 고개가 젖혀지거나 숙여질 수 있으므로, 한 손으로 턱을 받쳐 기도를 확보하고 물 유입을 막으며 상승해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",hard,Rescue,multiple_choice,rescue_ascent
AIDA3_174,기압성 중이 외상(Middle Ear Squeeze)의 예방을 위한 행동 수칙으로 올바르지 않은 것은?,,통증이 느껴지기 전에 미리 압력평형을 한다.,하강 속도를 조절한다.,압력평형이 안 되면 즉시 하강을 멈춘다.,통증을 참고 빨리 바닥을 찍고 올라온다.,4,통증을 참고 빨리 바닥을 찍고 올라온다.,"통증은 이미 손상이 시작되었다는 신호이므로, 통증을 무시하고 다이빙을 진행해서는 절대 안 된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.28)",easy,Barotrauma,multiple_choice,prevention
AIDA3_175,프리다이빙 장비 중 '노즈 클립(Nose Clip)'의 주된 용도는 무엇인가?,,마스크에 물이 들어오는 것을 막기 위해,코로 숨을 쉬기 위해,마스크 없이 다이빙할 때 손을 쓰지 않고 압력평형을 하기 위해,패션을 위해,3,마스크 없이 다이빙할 때 손을 쓰지 않고 압력평형을 하기 위해,"노즈 클립은 마스크 없이 다이빙할 때 코를 막아주어, 손을 사용하지 않고도 프렌젤 등의 압력평형을 가능하게 해주는 장비이다. (출처: AIDA3 Slides Set v1.05 2021.pdf, p.52)",easy,Equipment,multiple_choice,nose_clip
AIDA3_176,초과호흡(Hyperventilation) 여부를 판단할 수 있는 자가 진단 방법으로 적절한 것은?,,손발이 저리거나 입술이 얼얼한 느낌이 든다.,호흡이 매우 편안하고 안정적이다.,심박수가 평소보다 매우 낮다.,머리가 맑아진다.,1,손발이 저리거나 입술이 얼얼한 느낌이 든다.,"초과호흡으로 혈중 이산화탄소 농도가 낮아지면 혈관 수축 및 신경 과민으로 인해 손발 저림, 찌릿함, 현기증 등이 발생할 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.16)",medium,Physiology,multiple_choice,hv_symptoms
AIDA3_177,AIDA3 과정에서 '기능적 잔기량(FRC)' 상태에서의 다이빙 훈련을 하는 이유는?,,더 깊은 수심에 도달하기 위한 유일한 방법이기 때문이다.,얕은 수심에서 안전하게 폐가 수축된 상태(음성 부력)를 경험하고 이퀄라이징을 연습하기 위해서이다.,저산소증 내성을 기르기 위해서이다.,질소 마취를 경험하기 위해서이다.,2,얕은 수심에서 안전하게 폐가 수축된 상태(음성 부력)를 경험하고 이퀄라이징을 연습하기 위해서이다.,"FRC 다이빙은 깊은 수심의 폐 압축 환경을 얕은 물에서 모사하여, 흉곽의 유연성과 혈액 이동 적응, 마우스필 등을 훈련하는 안전한 방법이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.75)",hard,Training,multiple_choice,frc_benefits
AIDA3_178,다음 중 '폐'와 관련된 용어 설명이 잘못 연결된 것은?,,TLC: 총폐용량,RV: 잔기량,VC: 폐활량,TV: 전체 혈액량,4,TV: 전체 혈액량,"TV는 Tidal Volume의 약자로 '일회호흡량', 즉 평소 편안하게 숨 쉴 때 드나드는 공기의 양을 의미한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.38)",easy,Lungs,multiple_choice,terminology
AIDA3_179,프리다이빙 시 '저체온증(Hypothermia)'이 위험한 이유로 가장 적절한 것은?,,혈액 순환이 너무 빨라진다.,떨림(Shivering)으로 인해 산소 소모량이 급격히 증가하고 호흡 참기가 어려워진다.,이퀄라이징이 너무 잘 된다.,부력이 증가한다.,2,떨림(Shivering)으로 인해 산소 소모량이 급격히 증가하고 호흡 참기가 어려워진다.,"체온이 떨어지면 몸은 열을 내기 위해 근육을 떨게 되는데, 이는 막대한 산소를 소모하여 다이빙 시간을 단축시키고 위험을 초래한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.68)",medium,Physiology,multiple_choice,hypothermia
AIDA3_180,AIDA3 개방 수역 세션에서 마스크 분실 상황을 가정하고 상승하는 훈련을 하는 수심은?,,5m,10m,15m,20m,2,10m,"AIDA3 과정에는 수심 10m에서 마스크를 벗고(또는 목에 걸고) 상승하는 기술을 실습하여, 장비 분실 시의 침착한 대처 능력을 기른다. (출처: AIDA3 Korean ADVANCED Freediver Course Completion Form.pdf, p.1)",medium,Skills,multiple_choice,mask_removal
AIDA3_181,구조 호흡(Rescue Breaths) 시 불어넣는 공기가 폐로 잘 들어가게 하기 위한 방법은?,,코를 막지 않고 입으로만 분다.,기도 확보(Head Tilt-Chin Lift)를 확실하게 유지한다.,배를 강하게 누른다.,물을 먼저 토하게 한다.,2,기도 확보(Head Tilt-Chin Lift)를 확실하게 유지한다.,"기도가 열려 있어야 공기가 폐로 들어갈 수 있으므로, 구조 호흡 중에는 항상 턱을 들어 기도를 유지하는 것이 가장 중요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",medium,Rescue,multiple_choice,rescue_breaths
AIDA3_182,질소 마취(Nitrogen Narcosis)'에 대한 설명으로 올바른 것은?,,수심이 얕을수록 심하게 나타난다.,기분이 좋아지거나 판단력이 흐려지는 등 술에 취한 것과 유사한 증상을 보인다.,영구적인 뇌 손상을 일으킨다.,산소 부족으로 인해 발생한다.,2,기분이 좋아지거나 판단력이 흐려지는 등 술에 취한 것과 유사한 증상을 보인다.,"깊은 수심에서 질소의 부분압이 높아지면 마취 작용을 일으켜 행복감, 공포감, 판단력 저하 등을 유발할 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.59)",medium,Physiology,multiple_choice,nitrogen_narcosis
AIDA3_183,프리다이빙 훈련 테이블(Tables)을 수행할 때 버디의 역할은 무엇인가?,,함께 숨을 참으며 경쟁한다.,다이버가 숨을 참는 동안 시간을 재주고 상태를 관찰하며 안전을 책임진다.,다이버가 힘들 때 억지로 더 참게 만든다.,다른 곳에서 수영 연습을 한다.,2,다이버가 숨을 참는 동안 시간을 재주고 상태를 관찰하며 안전을 책임진다.,"테이블 훈련, 특히 CO2 테이블은 다이버를 한계까지 몰아붙일 수 있으므로 버디가 반드시 곁에서 안전을 지켜봐야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.74)",easy,Training,multiple_choice,buddy_role
AIDA3_184,말초혈관수축(Peripheral Vasoconstriction)'이 발생했을 때 혈액이 주로 모이는 곳은?,,손과 발,"뇌와 심장, 폐 등 주요 장기",피부 표면,소화 기관,2,"뇌와 심장, 폐 등 주요 장기","MDR 반응으로 팔다리의 혈관이 수축하면 혈액은 생존에 필수적인 뇌, 심장, 폐가 있는 몸통으로 이동하여 산소를 보존한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.83)",medium,MDR,multiple_choice,blood_distribution
AIDA3_185,다음 중 프리다이빙 장비 관리 방법으로 잘못된 것은?,,사용 후 깨끗한 민물로 헹군다.,직사광선이 내리쬐는 곳에 말려 살균한다.,그늘지고 통풍이 잘되는 곳에 보관한다.,네오프렌 슈트는 옷걸이에 걸거나 눕혀서 보관한다.,2,직사광선이 내리쬐는 곳에 말려 살균한다.,"직사광선(자외선)은 고무, 실리콘, 네오프렌 소재를 경화시키거나 손상시키므로 반드시 그늘에서 건조해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.70)",easy,Equipment,multiple_choice,maintenance
AIDA3_186,AIDA3 과정에서 '자유하강(Free Fall)' 시 유선형 자세를 유지하기 위한 팁은?,,양팔을 벌려 균형을 잡는다.,무릎을 굽혀 저항을 줄인다.,어깨를 웅크리고 턱을 당기며 핀을 모은다.,고개를 들어 진행 방향을 확인한다.,3,어깨를 웅크리고 턱을 당기며 핀을 모은다.,"저항을 최소화하기 위해 팔은 몸에 붙이거나(또는 위로 뻗거나) 어깨를 좁히고, 다리는 모아 일자 형태를 유지해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.50)",medium,Technique,multiple_choice,streamlining
