question_id,question,image,option_1,option_2,option_3,option_4,answer,correct_option_text,explanation,difficulty,topic,question_type,key_terms
Q_0089,프리다이빙에서 안전 정지(Safety Stop)를 권장하지 않는 이유는 무엇입니까?,,안전 정지는 DCS 예방에 효과가 없기 때문에,"상승 마지막 구간에 저산소증 위험이 가장 높아, 해당 구간에 머무는 시간을 최소화해야 하기 때문에",수면에서 휴식하는 것이 더 효과적이기 때문에,수심 5m는 너무 얕아 의미가 없기 때문에,2,"상승 마지막 구간에 저산소증 위험이 가장 높아, 해당 구간에 머무는 시간을 최소화해야 하기 때문에","프리다이빙에서의 가장 큰 위험은 상승 마지막 구간에서 발생하는 얕은 수심 의식상실(SWB)입니다. 스쿠버다이빙과 달리, 안전 정지를 위해 이 위험 구간에 추가로 머무르는 것은 저산소증의 위험을 가중시키므로 절대 해서는 안 됩니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.58 관련 유추)",hard,안전,multiple_choice,"안전 정지, Safety Stop, 저산소증, SWB"
Q_0090,AIDA 교육 시스템에서 강사가 교육생의 지식 검토(Knowledge Review)를 확인하고 놓친 정보를 보충하는 데 사용하는 주요 자료는 무엇입니까?,,AIDA 홈페이지,AIDA3 슬라이드 세트 또는 매뉴얼,유튜브 동영상,타 교육 단체 자료,2,AIDA3 슬라이드 세트 또는 매뉴얼,"강사는 학생이 스스로 학습한 내용(지식 검토)을 확인하고, 부족하거나 잘못 이해한 부분을 AIDA의 공식 교육 자료인 슬라이드 세트나 매뉴얼을 이용해 정확하게 다시 설명해 주어야 합니다. (출처: AIDA level 3 Guidelines V3.0 (2018).pdf, p.2)",easy,AIDA3 과정,multiple_choice,"AIDA, 교육 시스템, 지식 검토, 슬라이드"
Q_0091,프리다이빙 상승 시 '적절한 방향 전환(Appropriate Turn)'이 특히 더 중요해지는 시점은 언제입니까?,,수면 근처,중성부력 지점을 지날 때,잔기량(RV)에 가깝거나 그보다 깊은 수심에서 다이빙할 때,웜업 다이빙을 할 때,3,잔기량(RV)에 가깝거나 그보다 깊은 수심에서 다이빙할 때,"깊은 수심에서는 폐의 부피가 매우 작아져 폐압착의 위험이 커집니다. 이때 '낙하산 턴'과 같이 흉곽을 갑자기 여는 급격한 움직임은 폐에 심각한 손상을 줄 수 있으므로, 부드럽고 통제된 방향 전환이 매우 중요합니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.43)",hard,다이빙 기술,multiple_choice,"방향 전환, 턴, 잔기량, RV, 폐압착"
Q_0092,충혈 완화제(Decongestant)를 사용하고 다이빙하는 것이 위험한 이유는 무엇입니까?,,약효가 수중에서 너무 강해지기 때문에,약효가 예상보다 빨리 떨어져 상승 시 역폐색을 유발할 수 있기 때문에,질소 마취 증상을 심화시키기 때문에,혈압을 급격히 떨어뜨리기 때문에,2,약효가 예상보다 빨리 떨어져 상승 시 역폐색을 유발할 수 있기 때문에,"수중의 높은 압력 하에서는 약물이 더 빨리 대사되어 예상보다 일찍 약효가 사라질 수 있습니다. 이 경우 하강 시에는 열려있던 부비강 통로가 상승 시에는 다시 막혀, 팽창하는 공기가 빠져나오지 못하는 역폐색을 유발할 수 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.26)",hard,안전,multiple_choice,"충혈 완화제, 역폐색, 약물"
Q_0093,AIDA3 과정의 이론 교육 최소 세션 횟수와 최소 시간은 어떻게 됩니까?,,"2세션, 2시간","3세션, 2시간","3세션, 3시간","4세션, 3시간",3,"3세션, 3시간","AIDA 가이드라인에 따르면, 강사가 진행하는 이론 교육은 최소 3번의 세션, 총 3시간 이상으로 진행되어야 합니다. (출처: AIDA level 3 Guidelines V3.0 (2018).pdf, p.2)",easy,AIDA3 과정,multiple_choice,"AIDA3, 이론 교육, 교육 기준"
Q_0094,신체가 저산소 상태에 빠졌을 때 나타나는 운동신경조절장애를 무엇이라고 합니까?,,삼바 (Samba) 또는 LMC,"블랙아웃 (Blackout, BO)",화이트아웃 (Whiteout),질소마취 (Nitrogen Narcosis),1,삼바 (Samba) 또는 LMC,"LMC(Loss of Motor Control), 또는 '삼바'는 저산소증으로 인해 신체의 움직임을 제대로 제어하지 못하고 경련과 유사한 떨림 증상을 보이는 상태를 말합니다. 이는 의식상실(BO) 직전 단계일 수 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.55)",easy,저산소증,multiple_choice,"LMC, 삼바, 저산소증"
Q_0095,폐활량을 늘리는 가장 효율적인 두 가지 방법은 무엇입니까?,,"숨 오래 참기, 많이 먹기","적절한 최대 들숨 기술 연습, 횡격막 스트레칭으로 잔기량 줄이기","근력 운동, 패킹 연습","정신 집중 훈련, CO2 테이블 훈련",2,"적절한 최대 들숨 기술 연습, 횡격막 스트레칭으로 잔기량 줄이기","폐활량(VC)은 폐 자체를 키우기보다, 폐를 최대로 채우는 기술을 익히고(최대 들숨), 폐에 남는 공기(잔기량, RV)를 줄이는 유연성 훈련을 통해 가장 효과적으로 늘릴 수 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.37)",medium,수중의 폐,multiple_choice,"폐활량, VC, 잔기량, RV, 스트레칭"
Q_0096,프리다이빙 시 탈수가 위험한 이유는 무엇입니까?,,부비강의 점액이 더 끈적해져 폐색을 유발할 수 있기 때문에,혈액량이 줄어들어 혈액 이동이 더 잘 일어나기 때문에,체온이 더 빨리 올라가기 때문에,소변을 너무 자주 보게 되기 때문에,1,부비강의 점액이 더 끈적해져 폐색을 유발할 수 있기 때문에,"가벼운 탈수만으로도 부비강 내의 점액이 끈적해져 자연스러운 배출이 어려워집니다. 이는 부비강 폐색의 원인이 되어 압력평형 문제를 일으키고 부비강 압착의 위험을 높입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.32)",medium,프리다이빙과 건강,multiple_choice,"탈수, 부비강, 점액, 압력평형"
Q_0097,"정상적인 상태에서 폐순환(폐동맥, 폐정맥)의 특징으로 옳은 것은?",,"폐동맥은 산소가 풍부한 혈액을, 폐정맥은 산소가 부족한 혈액을 운반한다.",폐동맥과 폐정맥 모두 산소가 풍부한 혈액을 운반한다.,"폐동맥은 산소가 부족한 혈액을, 폐정맥은 산소가 풍부한 혈액을 운반한다.",폐동맥과 폐정맥 모두 산소가 부족한 혈액을 운반한다.,3,"폐동맥은 산소가 부족한 혈액을, 폐정맥은 산소가 풍부한 혈액을 운반한다.","전신을 순환하고 돌아온 산소가 부족한 혈액은 '폐동맥'을 통해 폐로 가고, 폐에서 기체교환을 통해 산소가 풍부해진 혈액은 '폐정맥'을 통해 다시 심장으로 돌아옵니다. 이는 일반적인 동맥/정맥의 특징과 반대되는 예외적인 경우입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.10)",medium,생리학,multiple_choice,"폐순환, 폐동맥, 폐정맥, 기체 교환"
Q_0098,"의료 진술서(Medical Statement)에 'YES'라고 답한 항목이 있을 경우, 다이버가 코스 시작 전에 반드시 해야 할 일은 무엇입니까?",,담당 강사와 상의하여 해당 항목을 'NO'로 변경한다.,유자격 의사로부터 프리다이빙이 가능하다는 서면 허가(Medical Clearance)를 받는다.,해당 질병에 대한 약을 미리 복용한다.,해당 항목에 대한 추가 서류를 스스로 준비한다.,2,유자격 의사로부터 프리다이빙이 가능하다는 서면 허가(Medical Clearance)를 받는다.,"의료 진술서의 질문은 안전한 프리다이빙에 영향을 줄 수 있는 의학적 상태를 확인하기 위함입니다. 'YES' 항목이 있을 경우, 반드시 의사의 전문적인 진단과 다이빙 가능 여부에 대한 서면 허가를 받아 강사에게 제출해야 합니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.4)",easy,안전 및 서류,multiple_choice,"의료 진술서, Medical Statement, 의사 소견서"
Q_0099,자유하강 중 자세가 한쪽으로 기울어지는 관상면 이탈(Frontal Deviation)의 주된 원인은 무엇입니까?,,불균등한 웨이트 벨트 무게 분배,부적절한 머리 위치,너무 빠른 하강 속도,부족한 유연성,1,불균등한 웨이트 벨트 무게 분배,"웨이트 벨트의 무게가 한쪽으로 쏠려 있으면, 중력의 영향으로 해당 방향으로 몸이 기울어지기 쉽습니다. 또한 신체 한쪽의 과도한 긴장도 원인이 될 수 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.49)",medium,다이빙 기술,multiple_choice,"자유하강, 관상면 이탈, 웨이트, 자세"
Q_0100,"수심 10m에서 폐의 부피가 3L인 다이버가 수심 30m로 하강했을 때, 폐의 부피는 몇 L가 됩니까? (보일의 법칙 적용)",,2L,1.5L,1L,0.75L,2,1.5L,"수심 10m의 절대압력은 2기압, 수심 30m의 절대압력은 4기압입니다. 압력이 2배가 되었으므로, 부피는 1/2로 줄어듭니다. 따라서 3L / 2 = 1.5L가 됩니다. (P1V1 = P2V2 -> 2bar * 3L = 4bar * V2 -> V2 = 6/4 = 1.5L) (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.47 관련 계산)",hard,물리학,multiple_choice,"보일의 법칙, 압력, 부피, 폐용량"
